Date,jci-price,sensex-price,psei-price,ibov-price,inr-price,php-price,brl-price,idr-price,gold-price,crude-price
2006-06-16,1309.525,9884.51,2121.47,34398.9,45.84,53.15,2.245,9293.0,581.15,68.8
2006-06-19,1295.051,9997.84,2119.79,33897.4,45.925,53.28,2.2603,9380.0,565.25,68.11
2006-06-20,1294.97,9822.52,2068.09,33632.1,45.9525,53.25,2.2355,9380.0,575.85,68.08
2006-06-21,1293.287,10040.14,2057.77,34546.6,45.965,53.2,2.2268,9363.0,587.55,69.17
2006-06-22,1303.45,10275.88,2097.39,34316.8,46.1425,53.25,2.239,9358.0,580.65,69.95
2006-06-23,1290.164,10401.3,2113.17,34661.2,46.12,53.25,2.2315,9403.0,583.05,69.93
2006-06-26,1283.853,10042.06,2092.4,34631.2,46.39,53.37,2.241,9400.0,585.25,70.73
2006-06-27,1285.627,10151.01,2081.09,34375.7,46.36,53.45,2.2405,9295.0,579.05,70.98
2006-06-28,1272.053,10129.7,2066.06,34834.6,46.39,53.51,2.22,9341.0,580.15,71.41
2006-06-29,1274.744,10162.16,2084.62,36486.7,46.3,53.52,2.1775,9366.0,599.65,72.88
2006-06-30,1310.263,10609.25,2178.79,36630.7,46.04,53.135,2.165,9263.0,615.85,73.51
2006-07-03,1327.755,10695.26,2194.84,37357.2,46.07,52.98,2.1685,9145.0,623.5,73.39
2006-07-04,1337.868,10662.22,2256.48,37367.3,46.0125,52.66,2.17,9070.0,620.25,72.51
2006-07-05,1338.323,10919.64,2262.34,36378.0,46.075,52.83,2.208,9115.0,628.15,73.98
2006-07-06,1340.021,10767.97,2227.85,36533.1,46.155,52.68,2.177,9115.0,633.03,74.08
2006-07-07,1347.905,10509.53,2258.03,36102.0,46.0675,52.375,2.182,9065.0,629.25,73.51
2006-07-10,1339.83,10684.3,2238.84,36140.6,46.145,52.15,2.1789,9050.0,624.15,72.89
2006-07-11,1343.945,10614.35,2243.22,36553.6,46.175,52.255,2.183,9045.0,641.45,73.67
2006-07-12,1345.867,10930.09,2231.68,36229.7,46.2388,52.21,2.2025,9105.0,651.53,74.39
2006-07-13,1334.029,10858.5,2261.57,35354.3,46.3313,52.315,2.2244,9105.0,660.05,76.69
2006-07-14,1303.585,10678.22,2210.15,35349.7,46.3688,52.385,2.212,9175.0,664.15,77.27
2006-07-17,1283.949,10293.22,2175.21,34866.3,46.66,52.73,2.2016,9295.0,643.03,75.92
2006-07-18,1286.05,10226.78,2191.78,35130.4,46.63,52.665,2.191,9250.0,633.05,74.36
2006-07-19,1280.496,10007.34,2181.57,36785.4,46.83,52.65,2.1765,9205.0,642.75,73.9
2006-07-20,1315.59,10352.94,2247.4,35846.8,46.8,52.3,2.1911,9165.0,628.15,73.72
2006-07-21,1314.577,10085.91,2241.25,35510.4,46.73,52.15,2.1988,9146.0,619.75,73.75
2006-07-25,1307.775,10415.61,2267.67,36680.8,46.76,51.87,2.2005,9120.0,619.13,73.28
2006-07-26,1312.83,10617.27,2289.13,36594.3,46.71,51.74,2.195,9120.0,624.75,74.0
2006-07-27,1330.592,10741.59,2336.42,36887.7,46.53,51.51,2.1922,9070.0,634.35,75.01
2006-07-28,1337.41,10680.23,2329.57,37381.1,46.55,51.51,2.1754,9095.0,634.75,73.39
2006-07-31,1351.649,10743.88,2390.84,37077.1,46.5,51.495,2.177,9073.0,636.75,75.15
2006-08-01,1371.693,10751.66,2388.33,36839.3,46.5913,51.47,2.191,9108.0,646.85,75.89
2006-08-02,1394.364,10876.19,2308.37,37288.4,46.63,51.613,2.1821,9110.0,651.25,76.89
2006-08-03,1379.715,10923.16,2360.61,37451.2,46.52,51.655,2.176,9097.0,644.93,76.56
2006-08-04,1389.353,10866.51,2362.6,37847.9,46.5,51.52,2.1814,9085.0,646.5,76.17
2006-08-07,1403.49,10812.64,2378.63,37697.6,46.54,51.415,2.1851,9070.0,648.65,78.3
2006-08-08,1396.083,11014.97,2367.75,37600.4,46.48,51.35,2.1714,9098.0,642.55,77.55
2006-08-09,1413.1,11145.18,2349.22,37255.1,46.41,51.35,2.1663,9090.0,650.03,77.28
2006-08-10,1384.856,11149.17,2326.06,37353.8,46.33,51.25,2.1565,9090.0,636.25,75.28
2006-08-11,1402.191,11192.46,2341.46,36944.4,46.47,51.23,2.166,9074.0,632.55,75.63
2006-08-14,1415.224,11312.99,2327.5,36556.9,46.54,51.355,2.1635,9090.0,626.7,74.3
2006-08-16,1437.768,11448.31,2343.51,37677.8,46.48,51.2,2.1409,9093.0,629.05,73.08
2006-08-22,1435.029,11502.62,2318.14,36677.5,46.45,51.3,2.1341,9071.0,625.0,73.24
2006-08-23,1438.631,11406.65,2314.57,35512.1,46.47,51.323,2.1515,9115.0,622.35,72.02
2006-08-24,1429.484,11531.95,2314.09,35797.3,46.43,51.605,2.1526,9140.0,621.4,72.68
2006-08-25,1416.93,11572.2,2274.53,35957.5,46.42,51.387,2.156,9135.0,622.53,72.7
2006-08-28,1418.004,11619.52,2298.58,36374.5,46.49,51.215,2.1404,9127.0,614.78,70.82
2006-08-29,1432.931,11706.85,2302.69,36303.7,46.47,51.035,2.1369,9092.0,614.95,69.86
2006-08-30,1425.225,11723.92,2296.78,36313.4,46.38,50.935,2.1365,9117.0,619.28,70.18
2006-08-31,1431.262,11699.05,2312.23,36232.2,46.44,50.79,2.145,9111.0,627.3,70.25
2006-09-01,1444.49,11778.02,2329.44,37329.1,46.39,50.74,2.139,9096.0,625.45,69.15
2006-09-04,1469.559,11914.21,2371.1,37693.4,46.33,50.48,2.123,9088.0,626.5,67.71
2006-09-05,1468.238,11904.6,2392.56,37368.0,46.21,50.37,2.1386,9094.0,638.3,68.09
2006-09-06,1472.563,11933.21,2396.2,36709.9,46.02,50.27,2.15,9113.0,633.7,66.93
2006-09-08,1466.576,11918.65,2378.04,36558.5,46.07,50.495,2.158,9127.0,610.8,65.33
2006-09-11,1447.254,11550.69,2400.78,35772.5,46.25,50.535,2.1854,9135.0,589.75,64.55
2006-09-12,1435.207,11660.79,2361.66,36146.7,46.235,50.425,2.1683,9165.0,587.45,62.99
2006-09-13,1451.08,11893.79,2379.43,36549.7,46.1575,50.37,2.1602,9170.0,590.2,62.99
2006-09-14,1461.292,11973.02,2406.48,36153.6,46.0,50.36,2.16,9135.0,575.25,62.24
2006-09-15,1465.701,12009.59,2434.86,36169.9,46.0456,50.245,2.151,9120.0,579.34,63.33
2006-09-18,1474.258,12071.3,2501.8,36482.8,46.15,50.183,2.1467,9105.0,587.2,64.05
2006-09-19,1485.349,11970.47,2563.66,35885.7,46.02,50.12,2.1591,9153.0,573.65,62.17
2006-09-20,1479.307,12109.14,2512.76,35196.6,45.95,50.16,2.1759,9160.0,576.8,60.47
2006-09-21,1507.365,12274.27,2557.21,34830.1,45.86,50.09,2.212,9143.0,584.2,61.34
2006-09-22,1510.825,12236.78,2531.65,34798.8,45.9,50.31,2.2075,9190.0,589.6,60.41
2006-09-25,1506.756,12173.91,2531.68,34972.7,45.935,50.367,2.2203,9250.0,590.8,60.8
2006-09-26,1500.105,12321.19,2544.48,35819.0,45.78,50.31,2.1871,9230.0,592.0,60.12
2006-09-27,1523.059,12366.91,2556.71,36105.6,45.77,50.17,2.1862,9210.0,603.1,62.21
2006-10-03,1537.71,12366.39,2522.5,36437.6,45.735,49.89,2.1754,9210.0,574.5,58.43
2006-10-04,1537.085,12204.01,2486.82,37749.3,45.67,50.0,2.1639,9221.0,567.0,59.22
2006-10-05,1544.978,12389.41,2561.06,37976.9,45.55,49.995,2.1635,9209.0,574.3,60.0
2006-10-06,1549.629,12372.81,2560.22,37940.4,45.43,49.993,2.162,9208.0,574.1,59.83
2006-10-09,1543.424,12365.83,2551.92,38406.4,45.66,50.148,2.1552,9228.0,577.1,60.54
2006-10-10,1554.917,12363.77,2528.98,38654.7,45.68,50.07,2.1553,9225.0,573.0,59.34
2006-10-11,1553.119,12353.49,2527.27,38322.2,45.56,50.02,2.159,9223.0,573.0,58.65
2006-10-13,1572.198,12736.42,2557.25,38850.2,45.42,50.005,2.1371,9207.0,590.4,59.52
2006-10-16,1561.786,12928.18,2584.2,39229.1,45.4338,50.0,2.1294,9165.0,596.0,59.96
2006-10-17,1566.824,12883.83,2543.48,38897.5,45.28,49.948,2.1315,9152.0,590.1,60.94
2006-10-18,1564.549,12858.48,2546.53,38686.0,45.37,49.91,2.1371,9155.0,590.2,59.58
2006-10-19,1568.595,12723.59,2597.15,38919.8,45.33,50.01,2.1409,9155.0,599.4,60.87
2006-10-20,1572.846,12709.4,2617.41,38642.8,45.3131,50.115,2.1402,9160.0,591.5,59.68
2006-10-30,1580.189,13024.26,2708.19,38900.5,44.9925,49.82,2.1494,9107.0,604.1,58.68
2006-10-31,1582.626,12961.9,2708.5,39262.8,45.0325,49.84,2.1418,9115.0,606.6,59.03
2006-11-03,1612.923,13130.79,2766.86,40435.2,44.8325,49.7,2.139,9115.0,627.4,59.15
2006-11-06,1640.848,13186.89,2763.89,41246.6,44.9055,49.955,2.1372,9130.0,623.2,59.75
2006-11-07,1654.152,13156.66,2792.74,41048.3,44.724,49.865,2.1379,9115.0,624.8,58.48
2006-11-08,1646.066,13072.51,2755.28,41334.2,44.695,49.9,2.1445,9113.0,615.8,59.59
2006-11-09,1660.264,13137.49,2818.83,40815.5,44.56,49.95,2.1415,9120.0,633.41,61.32
2006-11-10,1664.837,13282.91,2839.38,40719.9,44.7125,49.9,2.1514,9110.0,628.56,59.71
2006-11-13,1639.27,13399.0,2821.92,40605.8,44.9908,49.75,2.1688,9129.0,625.7,59.05
2006-11-14,1672.071,13425.5,2801.79,41290.7,45.165,49.92,2.148,9127.0,620.88,58.84
2006-11-16,1668.824,13505.89,2818.59,41161.9,44.945,50.13,2.1528,9171.0,618.25,58.54
2006-11-17,1672.108,13429.48,2842.54,41029.4,44.9288,49.99,2.1605,9166.0,621.7,58.99
2006-11-21,1681.34,13616.77,2825.41,41570.4,44.87,49.815,2.1632,9140.0,627.5,60.39
2006-11-22,1705.441,13706.53,2855.23,41912.9,44.8,49.737,2.166,9137.0,630.3,59.49
2006-11-23,1704.13,13680.83,2814.56,42069.8,44.69,49.715,2.1685,9127.0,631.25,59.35
2006-11-24,1717.73,13703.33,2817.84,41757.7,44.69,49.71,2.1691,9158.0,638.2,60.03
2006-11-27,1728.933,13773.59,2817.56,40914.6,44.66,49.685,2.1912,9143.0,640.6,60.44
2006-11-28,1691.084,13601.95,2779.14,41043.1,44.6912,49.915,2.1868,9179.0,640.0,61.21
2006-11-29,1713.397,13616.73,2745.56,41970.0,44.6925,49.735,2.1686,9163.0,636.65,63.07
2006-11-30,1718.961,13696.31,2788.46,41931.8,44.747,49.67,2.1649,9169.0,648.0,64.26
2006-12-04,1731.235,13874.33,2795.3,42654.3,44.6125,49.77,2.1637,9158.0,646.2,63.45
2006-12-05,1776.758,13937.65,2808.09,43157.3,44.53,49.58,2.1505,9122.0,643.15,63.32
2006-12-06,1784.428,13949.0,2797.79,43096.2,44.6862,49.5,2.1462,9113.0,630.95,63.07
2006-12-07,1782.116,13972.03,2796.18,42909.3,44.6319,49.45,2.1432,9101.0,633.84,62.57
2006-12-08,1775.285,13799.49,2831.4,42977.6,44.74,49.675,2.1395,9076.0,625.15,62.2
2006-12-11,1759.673,13399.43,2841.77,43297.1,44.86,49.588,2.1372,9092.0,630.45,61.84
2006-12-12,1754.578,12995.02,2840.82,43018.4,44.84,49.485,2.1517,9074.0,630.05,61.52
2006-12-13,1753.798,13181.34,2835.86,43284.5,44.7688,49.427,2.147,9070.0,628.75,61.33
2006-12-14,1767.802,13487.16,2833.27,43754.6,44.669,49.388,2.1476,9068.0,625.85,62.12
2006-12-15,1792.164,13614.52,2856.29,43595.7,44.6913,49.368,2.1458,9082.0,615.35,63.49
2006-12-18,1787.62,13731.09,2877.83,43508.7,44.7431,49.317,2.1488,9085.0,616.25,62.13
2006-12-19,1736.67,13382.01,2849.71,43589.7,44.76,49.715,2.1612,9139.0,622.95,62.81
2006-12-20,1766.799,13340.21,2829.57,43502.4,44.7225,49.377,2.1572,9105.0,620.45,63.23
2006-12-21,1789.086,13384.86,2862.51,43385.0,44.6125,49.305,2.1571,9089.0,618.5,62.46
2006-12-22,1785.76,13471.74,2858.31,43355.7,44.5637,49.285,2.1478,9078.0,621.01,62.42
2006-12-27,1803.264,13859.69,2883.47,44526.4,44.315,49.2,2.1432,9042.0,627.2,60.52
2006-12-28,1805.523,13846.34,2943.38,44473.7,44.2825,49.1,2.1363,9026.0,634.9,60.67
2007-01-03,1834.709,14014.92,3020.7,44445.3,44.3588,48.88,2.1394,8973.0,627.5,57.96
2007-01-04,1824.103,13871.71,3012.74,44019.8,44.2838,49.0,2.1441,8993.0,622.0,55.11
2007-01-05,1832.55,13860.52,2996.39,42245.2,44.29,48.84,2.1523,8999.0,607.4,55.64
2007-01-09,1780.881,13566.33,2972.32,42006.8,44.3775,48.67,2.149,9040.0,613.7,55.18
2007-01-10,1710.367,13362.16,2951.08,42335.7,44.5625,48.91,2.1485,9077.0,611.3,53.69
2007-01-11,1703.844,13630.71,2940.16,42670.3,44.5825,49.015,2.1445,9115.0,611.6,51.7
2007-01-12,1678.044,14056.53,2992.33,43095.0,44.4275,49.012,2.1414,9153.0,627.2,52.95
2007-01-15,1730.475,14129.64,3019.06,42919.2,44.28,48.86,2.142,9113.0,626.7,53.12
2007-01-16,1754.294,14114.73,3070.29,42624.2,44.2765,48.73,2.1401,9080.0,624.8,52.26
2007-01-17,1758.483,14131.34,3041.56,42735.5,44.1875,48.85,2.1342,9115.0,631.8,52.78
2007-01-18,1777.708,14217.75,3081.73,42477.9,44.3275,48.792,2.1352,9097.0,627.7,51.75
2007-01-19,1795.559,14182.71,3085.18,43427.6,44.27,48.895,2.1304,9074.0,635.4,53.44
2007-01-22,1817.409,14209.24,3141.28,43553.3,44.1881,49.03,2.136,9086.0,633.4,52.7
2007-01-23,1808.575,14041.24,3199.34,44177.2,44.244,48.925,2.1323,9088.0,646.7,55.1
2007-01-24,1805.692,14110.46,3244.75,44686.7,44.2869,48.845,2.1278,9079.0,648.8,55.43
2007-01-29,1764.995,14211.96,3177.36,43573.5,44.2275,49.135,2.1345,9128.0,643.7,53.68
2007-01-31,1757.258,14090.92,3239.27,44641.6,44.1825,48.9,2.1229,9097.0,653.2,57.4
2007-02-01,1771.326,14267.18,3245.26,44815.0,44.11,48.723,2.1004,9085.0,657.2,56.72
2007-02-02,1780.381,14403.77,3269.18,44997.8,44.12,48.705,2.1043,9072.0,647.85,58.41
2007-02-05,1768.539,14515.9,3281.9,45286.2,44.11,48.665,2.0933,9073.0,648.45,58.1
2007-02-06,1761.293,14478.19,3271.97,45351.8,44.0944,48.49,2.0859,9052.0,653.3,58.42
2007-02-07,1764.909,14643.13,3232.39,44588.0,44.13,48.365,2.0925,9040.0,651.45,57.23
2007-02-08,1751.319,14652.09,3196.08,44891.9,44.1225,48.395,2.0929,9043.0,660.45,59.03
2007-02-09,1740.317,14538.9,3245.81,44284.4,44.13,48.31,2.108,9050.0,666.85,59.01
2007-02-12,1734.462,14190.7,3234.16,43934.8,44.15,48.345,2.1135,9044.0,661.1,56.6
2007-02-13,1727.36,14090.98,3233.91,45197.4,44.2019,48.505,2.1076,9076.0,664.25,57.03
2007-02-14,1750.986,14009.9,3300.94,45995.6,44.1313,48.39,2.0915,9070.0,669.13,57.43
2007-02-15,1790.405,14355.55,3379.37,45955.1,44.1031,48.253,2.0934,9043.0,669.75,57.6
2007-02-21,1816.566,14188.49,3378.92,46090.2,44.19,48.125,2.0765,9070.0,678.85,59.35
2007-02-22,1808.441,14021.31,3365.53,46452.3,44.25,48.23,2.0815,9090.0,677.45,60.62
2007-02-23,1791.553,13632.53,3389.37,46015.8,44.2162,48.15,2.0877,9087.0,682.55,60.88
2007-02-26,1783.951,13649.52,3380.0,46207.4,44.2075,48.24,2.0825,9069.0,686.55,61.33
2007-02-27,1764.008,13478.83,3331.29,43145.3,44.215,48.4,2.1197,9080.0,663.35,61.36
2007-02-28,1740.971,12938.09,3067.45,43892.3,44.2938,48.55,2.1205,9153.0,669.35,61.89
2007-03-01,1759.49,13159.55,3190.12,43516.9,44.2532,48.59,2.1188,9145.0,664.45,62.11
2007-03-02,1760.019,12886.13,3140.34,42369.8,44.29,48.725,2.1318,9180.0,642.45,62.08
2007-03-05,1698.82,12415.04,2997.88,41179.2,44.6575,48.893,2.134,9255.0,636.6,60.54
2007-03-06,1732.438,12697.09,2973.27,43218.4,44.4694,48.775,2.1168,9225.0,646.5,61.39
2007-03-07,1743.189,12579.75,3063.26,42667.2,44.4976,48.735,2.1123,9205.0,649.0,62.5
2007-03-08,1771.558,13049.35,3028.37,43465.8,44.36,48.51,2.1065,9183.0,651.8,62.33
2007-03-09,1764.582,12884.99,3099.82,44133.4,44.2325,48.545,2.0983,9177.0,650.28,61.13
2007-03-12,1794.522,12902.63,3124.96,44249.2,44.2262,48.37,2.0876,9172.0,650.5,60.74
2007-03-13,1797.402,12982.98,3181.96,42749.4,44.1875,48.51,2.1035,9214.0,643.8,60.9
2007-03-14,1762.284,12529.62,3074.28,43288.4,44.245,48.755,2.0972,9221.0,644.7,61.06
2007-03-15,1776.361,12543.85,3043.61,43278.2,44.1965,48.725,2.0888,9228.0,646.6,60.98
2007-03-16,1777.89,12430.4,3062.25,42730.0,44.1069,48.83,2.0922,9222.0,653.4,60.3
2007-03-20,1775.423,12705.94,3039.38,44350.9,43.75,48.575,2.0762,9171.0,658.8,60.2
2007-03-21,1779.237,12945.88,3090.47,45630.9,43.51,48.405,2.059,9145.0,664.2,60.77
2007-03-22,1809.066,13308.03,3178.32,45424.2,43.73,48.215,2.0583,9075.0,664.0,62.51
2007-03-23,1805.961,13285.93,3170.05,45532.5,43.5712,48.115,2.0612,9125.0,657.4,63.18
2007-03-26,1813.718,13124.32,3150.04,45644.6,43.31,48.075,2.0603,9105.0,664.1,64.41
2007-03-28,1800.392,12884.34,3162.81,44484.1,43.035,48.26,2.0685,9155.0,665.56,65.78
2007-03-29,1817.719,12979.66,3151.72,45355.1,43.7475,48.172,2.0444,9130.0,661.5,67.88
2007-03-30,1830.924,13072.1,3203.55,45804.7,43.475,48.28,2.0594,9136.0,663.8,68.1
2007-04-02,1849.384,12455.37,3229.6,45597.5,43.145,48.345,2.0478,9111.0,664.0,68.74
2007-04-03,1894.576,12624.58,3248.0,46288.2,43.067,48.135,2.0362,9100.0,663.95,67.81
2007-04-04,1922.051,12786.77,3294.23,46553.9,43.09,48.035,2.0332,9113.0,674.35,68.4
2007-04-10,1925.471,13189.54,3304.42,47174.1,42.8438,47.935,2.0273,9100.0,677.9,67.42
2007-04-11,1931.044,13183.24,3294.21,46939.2,42.8794,47.967,2.0378,9096.0,677.3,67.84
2007-04-12,1930.397,13113.81,3223.22,47346.6,42.8325,47.945,2.0343,9111.0,676.1,68.72
2007-04-13,1941.152,13384.08,3217.07,47926.2,42.5137,47.895,2.0215,9099.0,685.52,68.97
2007-04-16,1963.822,13695.58,3267.86,48921.2,41.9025,47.78,2.0354,9095.0,690.21,67.25
2007-04-17,1965.438,13607.04,3318.17,48755.5,41.975,47.685,2.0351,9086.0,686.55,65.93
2007-04-18,1959.677,13672.19,3295.28,48709.8,42.0075,47.605,2.0327,9069.0,690.05,66.04
2007-04-19,1918.353,13619.7,3238.06,48762.1,42.095,47.705,2.0292,9106.0,682.95,65.94
2007-04-20,1968.731,13897.41,3254.76,49408.2,41.78,47.495,2.026,9088.0,691.95,66.49
2007-04-23,1986.727,13928.33,3319.01,49162.1,41.6713,47.675,2.0355,9091.0,689.15,68.15
2007-04-24,1981.57,14136.72,3291.93,49070.9,41.2075,47.505,2.0344,9088.0,683.65,67.16
2007-04-25,1986.671,14217.77,3309.43,49675.6,40.9,47.43,2.0206,9084.0,686.25,68.57
2007-04-26,2016.033,14228.88,3350.34,49067.7,40.93,47.435,2.0274,9074.0,674.75,67.65
2007-04-27,2019.676,13908.58,3318.38,49229.6,41.0562,47.45,2.0313,9078.0,681.55,68.41
2007-04-30,1999.167,13872.37,3270.73,48956.4,41.1775,47.6,2.0345,9085.0,678.45,67.65
2007-05-03,2025.644,14078.21,3271.53,50218.2,41.1,47.588,2.027,9048.0,682.35,66.05
2007-05-04,2033.368,13934.27,3278.48,50597.8,40.8675,47.445,2.0335,8981.0,688.85,65.31
2007-05-07,2037.041,13879.25,3329.89,50281.7,40.845,47.36,2.0203,8890.0,688.75,64.44
2007-05-08,2022.79,13765.46,3333.95,50277.7,40.84,47.255,2.0221,8910.0,685.65,65.54
2007-05-09,2037.978,13781.51,3345.98,51300.1,40.9175,47.28,2.0178,8909.0,680.55,65.2
2007-05-10,2047.031,13771.23,3342.21,50234.7,41.275,47.163,2.0222,8755.0,665.65,65.79
2007-05-11,2022.297,13796.16,3364.61,50902.4,41.2587,47.17,2.0183,8850.0,670.85,66.83
2007-05-15,2037.783,13929.33,3408.73,50518.2,40.9575,47.052,1.9815,8824.0,672.05,68.11
2007-05-16,2063.763,14127.31,3409.2,51737.6,40.8087,46.95,1.9527,8793.0,662.15,68.01
2007-05-21,2071.272,14418.6,3466.34,52423.4,40.6675,46.305,1.938,8755.0,663.25,70.49
2007-05-22,2078.754,14453.72,3505.03,52208.1,40.615,45.875,1.9432,8675.0,659.25,69.52
2007-05-23,2104.246,14363.26,3466.56,51812.5,40.5625,46.04,1.9508,8690.0,661.85,70.6
2007-05-24,2078.605,14218.11,3470.77,50530.6,40.5981,46.24,1.9692,8766.0,654.65,70.72
2007-05-25,2060.434,14338.45,3441.76,51618.0,40.5788,46.05,1.951,8730.0,656.0,70.69
2007-05-28,2076.758,14397.89,3443.56,52120.0,40.515,45.96,1.9422,8720.0,655.55,69.71
2007-05-29,2058.736,14508.21,3452.62,51713.2,40.49,46.13,1.949,8795.0,656.85,68.13
2007-05-30,2055.396,14411.38,3398.55,52527.6,40.81,46.345,1.94,8838.0,653.45,67.84
2007-05-31,2084.324,14544.46,3474.67,52268.5,40.6115,46.28,1.9246,8835.0,660.5,68.04
2007-06-04,2111.752,14495.77,3622.94,53242.7,40.534,45.59,1.927,8773.0,671.15,70.4
2007-06-05,2093.11,14535.01,3608.14,53162.2,40.53,45.815,1.9457,8792.0,670.05,70.45
2007-06-06,2102.444,14255.93,3570.47,52049.3,40.6363,45.925,1.9514,8865.0,670.75,71.02
2007-06-08,2054.45,14063.81,3526.73,52329.7,41.1275,46.57,1.9595,9075.0,648.85,68.6
2007-06-12,2108.58,14130.95,3571.1,51797.1,40.7394,46.19,1.946,8980.0,647.25,68.79
2007-06-13,2088.601,14003.03,3543.82,52993.7,40.9525,46.72,1.944,9079.0,651.75,69.94
2007-06-14,2108.412,14203.72,3628.62,53712.9,40.9462,46.675,1.9256,9051.0,651.95,70.96
2007-06-15,2120.64,14162.71,3671.29,54518.6,40.9,46.39,1.912,9046.0,655.35,71.47
2007-06-18,2126.493,14080.14,3680.55,54730.4,40.7837,45.895,1.9048,8935.0,656.35,72.18
2007-06-19,2142.186,14295.5,3667.14,54643.7,40.8075,46.005,1.9045,8910.0,661.45,71.84
2007-06-20,2161.074,14411.95,3718.88,54029.2,40.7575,45.88,1.9287,8926.0,654.55,70.42
2007-06-21,2152.34,14499.24,3714.59,54656.9,40.7025,46.005,1.9159,8978.0,652.04,70.22
2007-06-22,2152.321,14467.36,3701.16,54267.1,40.755,46.035,1.9417,9015.0,654.3,71.18
2007-06-25,2152.203,14487.72,3652.92,54041.6,40.8663,46.08,1.9505,9025.0,651.0,71.36
2007-06-26,2153.542,14501.08,3656.55,53851.7,40.9325,46.33,1.9535,9073.0,640.9,70.17
2007-06-27,2125.338,14431.06,3585.3,54143.1,40.9975,46.565,1.9434,9125.0,643.65,70.53
2007-06-28,2112.851,14504.57,3642.73,54146.6,40.835,46.355,1.9215,9077.0,648.95,70.52
2007-06-29,2139.278,14650.51,3660.86,54392.1,40.7225,46.245,1.929,9045.0,649.65,71.41
2007-07-02,2167.82,14664.26,3682.73,55371.2,40.66,45.905,1.915,9000.0,657.25,72.63
2007-07-03,2189.119,14806.51,3742.63,55699.7,40.55,45.828,1.9092,9000.0,653.2,72.93
2007-07-04,2196.105,14880.24,3724.56,55696.5,40.4638,46.08,1.91,9011.0,654.2,73.05
2007-07-05,2220.931,14861.89,3791.42,55932.3,40.4375,46.165,1.9135,9025.0,649.5,74.75
2007-07-06,2227.051,14964.12,3751.02,56443.7,40.4375,46.075,1.902,9033.0,655.9,75.62
2007-07-10,2282.379,15009.88,3713.22,55882.7,40.375,45.95,1.8918,9001.0,663.3,76.4
2007-07-11,2273.417,14910.62,3696.51,56356.1,40.3925,46.21,1.8918,9032.0,660.6,75.44
2007-07-12,2284.916,15092.04,3756.75,57613.1,40.4931,45.982,1.8731,9050.0,666.8,76.4
2007-07-13,2301.601,15272.72,3786.02,57644.2,40.4225,45.753,1.862,9025.0,666.9,77.57
2007-07-16,2286.218,15311.22,3753.26,57374.4,40.3725,45.555,1.87,9038.0,664.9,77.33
2007-07-17,2301.342,15289.82,3729.68,57659.6,40.3575,45.25,1.86,9058.0,664.9,75.53
2007-07-18,2294.591,15301.17,3734.8,57555.9,40.405,45.282,1.8595,9115.0,673.0,76.76
2007-07-19,2333.683,15550.13,3702.91,58124.6,40.3475,45.0,1.8543,9101.0,677.5,77.67
2007-07-20,2366.396,15565.55,3738.28,57442.7,40.31,44.778,1.8565,9064.0,683.4,77.64
2007-07-23,2380.21,15732.2,3737.79,58036.8,40.29,44.81,1.8417,9072.0,681.6,76.86
2007-07-24,2401.144,15794.92,3706.24,55794.6,40.25,44.82,1.8623,9053.0,681.0,75.08
2007-07-25,2394.565,15699.33,3645.51,56001.3,40.35,45.06,1.866,9084.0,674.9,76.32
2007-07-26,2365.263,15776.31,3659.68,53893.1,40.3344,45.33,1.9285,9135.0,662.9,75.18
2007-07-27,2298.414,15234.57,3518.76,52922.2,40.53,45.73,1.8945,9225.0,661.2,76.26
2007-07-30,2301.552,15260.91,3467.46,54572.6,40.5375,45.493,1.8759,9218.0,665.0,75.74
2007-07-31,2348.673,15550.99,3501.2,54182.5,40.3675,45.337,1.8825,9189.0,664.3,77.05
2007-08-01,2256.308,14935.77,3426.45,54233.9,40.445,45.857,1.882,9288.0,666.9,75.35
2007-08-02,2270.854,14985.7,3359.02,54690.9,40.4237,45.838,1.8745,9295.0,665.6,75.76
2007-08-03,2269.791,15138.4,3352.24,52846.4,40.35,45.457,1.8999,9276.0,673.0,74.75
2007-08-06,2189.107,14903.03,3256.99,53091.1,40.425,45.435,1.9063,9305.0,672.1,71.17
2007-08-07,2174.071,14932.77,3348.34,53802.5,40.415,45.43,1.9056,9324.0,672.4,71.8
2007-08-08,2262.636,15307.98,3375.91,55241.4,40.5513,45.18,1.884,9295.0,674.8,70.99
2007-08-09,2241.402,15100.15,3385.2,53430.8,40.5415,45.355,1.9265,9300.0,662.1,70.21
2007-08-10,2207.396,14868.25,3281.96,52638.1,40.6425,45.75,1.9515,9343.0,672.8,70.39
2007-08-13,2211.455,15017.21,3267.03,52434.0,40.6437,45.64,1.9422,9344.0,669.5,70.23
2007-08-14,2168.638,15000.91,3263.56,50911.8,40.7575,45.835,1.9853,9360.0,669.1,70.51
2007-08-16,1908.635,14358.21,2942.31,48015.6,41.275,46.425,2.093,9450.0,652.3,69.42
2007-08-21,1993.007,13989.11,3167.52,49815.1,41.0912,46.9,2.0341,9435.0,657.3,68.69
2007-08-22,2062.991,14248.66,3139.46,51744.6,40.9238,46.493,2.011,9407.0,660.8,68.7
2007-08-23,2117.66,14163.98,3229.15,51848.2,41.0075,46.645,1.9874,9380.0,660.1,69.86
2007-08-24,2143.109,14424.87,3206.94,52997.6,41.0975,46.71,1.9419,9405.0,668.2,70.62
